"DATE","RES ELE FEET","","STORAGE AF","","RES CHG AF","","TOC STO AF","","ABV TOC AF","","OUTFLOW CFS","","INFLOW CFS","","EVAP CFS","","RIV REL CFS","","PPT INC INCHES","","SPILL CFS","","DC PUMP CFS","","DIS PWR CFS",""
"06/29/2017","463.92","","953,828","","1,544","","977,000","","-23,172","","4,443","","5,342","","121","","0","","0.00","","0","","211","","4,232",""
"06/30/2017","463.88","","953,387","","-441","","977,000","","-23,613","","4,683","","4,574","","113","","0","","0.00","","0","","226","","4,457",""
"07/01/2017","463.89","","953,497","","110","","977,000","","-23,503","","4,533","","4,698","","110","","0","","0.00","","0","","222","","4,311",""
"07/02/2017","463.90","","953,608","","111","","977,000","","-23,392","","4,481","","4,647","","110","","0","","0.00","","0","","218","","4,263",""
"07/03/2017","463.99","","954,601","","993","","977,000","","-22,399","","3,879","","4,501","","121","","0","","0.00","","0","","223","","3,656",""
"07/04/2017","464.05","","955,266","","665","","977,000","","-21,734","","4,111","","4,578","","132","","0","","0.00","","0","","221","","3,890",""
"07/05/2017","464.11","","955,931","","665","","977,000","","-21,069","","3,952","","4,404","","117","","0","","0.00","","0","","218","","3,734",""
"07/06/2017","464.12","","956,042","","111","","977,000","","-20,958","","3,968","","4,163","","139","","0","","0.00","","0","","214","","3,754",""
"07/07/2017","463.99","","954,601","","-1,441","","977,000","","-22,399","","4,171","","3,602","","157","","0","","0.00","","0","","226","","3,945",""
"07/08/2017","463.93","","953,939","","-662","","977,000","","-23,061","","3,925","","3,737","","146","","0","","0.00","","0","","234","","3,691",""
"07/09/2017","463.75","","951,953","","-1,986","","977,000","","-25,047","","3,965","","3,110","","146","","0","","0.00","","0","","238","","3,727",""
"07/10/2017","463.57","","949,966","","-1,987","","977,000","","-27,034","","3,977","","3,110","","135","","0","","0.00","","0","","228","","3,749",""
"07/11/2017","463.34","","947,429","","-2,537","","977,000","","-29,571","","4,087","","2,950","","142","","0","","0.00","","0","","222","","3,865",""
"07/12/2017","463.14","","945,222","","-2,207","","977,000","","-31,778","","4,028","","3,028","","113","","0","","0.00","","0","","219","","3,809",""
"07/13/2017","462.90","","942,580","","-2,642","","977,000","","-34,420","","4,168","","2,956","","120","","0","","0.00","","0","","216","","3,952",""
"07/14/2017","462.55","","938,738","","-3,842","","977,000","","-38,262","","4,105","","2,281","","113","","0","","0.00","","0","","227","","3,878",""
"07/15/2017","462.40","","937,092","","-1,646","","977,000","","-39,908","","3,783","","3,077","","124","","0","","0.00","","0","","233","","3,550",""
"07/16/2017","462.16","","934,458","","-2,634","","977,000","","-42,542","","4,339","","3,113","","102","","0","","0.00","","0","","231","","4,108",""
"07/17/2017","461.92","","931,829","","-2,629","","977,000","","-45,171","","3,732","","2,534","","127","","0","","0.00","","0","","222","","3,510",""
"07/18/2017","461.52","","927,462","","-4,367","","977,000","","-49,538","","4,393","","2,321","","130","","0","","0.00","","0","","225","","4,168",""
"07/19/2017","461.23","","924,297","","-3,165","","977,000","","-52,703","","3,694","","2,196","","98","","0","","0.00","","0","","224","","3,470",""
"07/20/2017","460.91","","920,809","","-3,488","","977,000","","-56,191","","4,022","","2,360","","97","","0","","0.00","","0","","231","","3,791",""
"07/21/2017","460.62","","917,660","","-3,149","","977,000","","-59,340","","3,957","","2,477","","108","","0","","0.00","","0","","228","","3,729",""
"07/22/2017","460.35","","914,728","","-2,932","","977,000","","-62,272","","4,161","","2,780","","97","","0","","0.00","","0","","231","","3,930",""
"07/23/2017","460.15","","912,557","","-2,171","","977,000","","-64,443","","4,011","","3,045","","129","","0","","0.00","","0","","228","","3,783",""
"07/24/2017","459.86","","909,416","","-3,141","","977,000","","-67,584","","4,040","","2,582","","126","","0","","0.00","","0","","225","","3,815",""
"07/25/2017","459.51","","905,636","","-3,780","","977,000","","-71,364","","3,940","","2,149","","115","","0","","0.00","","0","","225","","3,715",""
"07/26/2017","459.12","","901,423","","-4,213","","977,000","","-75,577","","4,188","","2,178","","114","","0","","0.00","","0","","216","","3,972",""
"07/27/2017","458.72","","897,119","","-4,304","","977,000","","-79,881","","4,230","","2,181","","121","","0","","0.00","","0","","241","","3,989",""
"07/28/2017","458.42","","893,896","","-3,223","","977,000","","-83,104","","3,820","","2,320","","125","","0","","0.00","","0","","232","","3,588",""
"07/29/2017","458.10","","890,458","","-3,438","","977,000","","-86,542","","4,174","","2,562","","121","","0","","0.00","","0","","233","","3,941",""
"07/30/2017","457.76","","886,819","","-3,639","","977,000","","-90,181","","3,987","","2,269","","117","","0","","0.00","","0","","233","","3,754",""
"07/31/2017","457.41","","883,079","","-3,740","","977,000","","-93,921","","4,355","","2,593","","124","","0","","0.00","","149","","233","","3,973",""
"08/01/2017","457.08","","879,552","","-3,527","","977,000","","-97,448","","4,015","","2,354","","117","","0","","0.00","","0","","240","","3,775",""
"08/02/2017","456.92","","877,847","","-1,705","","977,000","","-99,153","","3,890","","3,178","","148","","0","","0.00","","0","","238","","3,652",""
"08/03/2017","456.66","","875,083","","-2,764","","977,000","","-101,917","","4,158","","2,910","","145","","0","","0.00","","0","","228","","3,930",""
"08/04/2017","456.34","","871,682","","-3,401","","977,000","","-105,318","","3,963","","2,375","","127","","0","","0.00","","0","","241","","3,722",""
"08/05/2017","455.94","","867,434","","-4,248","","977,000","","-109,566","","4,110","","2,066","","98","","0","","0.00","","0","","240","","3,870",""
"08/06/2017","455.56","","863,416","","-4,018","","977,000","","-113,584","","4,127","","2,199","","98","","0","","0.00","","0","","237","","3,890",""
"08/07/2017","455.19","","859,504","","-3,912","","977,000","","-117,496","","3,949","","2,089","","112","","0","","0.00","","0","","218","","3,731",""
"08/08/2017","454.82","","855,602","","-3,902","","977,000","","-121,398","","4,145","","2,283","","105","","0","","0.00","","0","","232","","3,913",""
"08/09/2017","454.47","","851,923","","-3,679","","977,000","","-125,077","","4,026","","2,268","","97","","0","","0.00","","0","","224","","3,802",""
"08/10/2017","454.12","","848,243","","-3,680","","977,000","","-128,757","","4,035","","2,267","","87","","0","","0.00","","0","","213","","3,822",""
"08/11/2017","453.77","","844,577","","-3,666","","977,000","","-132,423","","4,101","","2,350","","97","","0","","0.00","","0","","226","","3,875",""
"08/12/2017","453.48","","841,546","","-3,031","","977,000","","-135,454","","3,819","","2,402","","111","","0","","0.00","","0","","145","","3,674",""
"08/13/2017","453.11","","837,679","","-3,867","","977,000","","-139,321","","3,898","","2,062","","114","","0","","0.00","","0","","229","","3,669",""
"08/14/2017","452.65","","832,892","","-4,787","","977,000","","-144,108","","4,020","","1,700","","93","","0","","0.00","","0","","224","","3,796",""
"08/15/2017","452.22","","828,423","","-4,469","","977,000","","-148,577","","3,850","","1,683","","86","","0","","0.00","","0","","213","","3,637",""
"08/16/2017","451.81","","824,174","","-4,249","","977,000","","-152,826","","3,787","","1,727","","82","","0","","0.00","","0","","214","","3,573",""
"08/17/2017","451.42","","820,144","","-4,030","","977,000","","-156,856","","4,114","","2,178","","96","","0","","0.00","","0","","216","","3,898",""
"08/18/2017","451.07","","816,528","","-3,616","","977,000","","-160,472","","3,921","","2,194","","96","","0","","0.00","","0","","220","","3,701",""
"08/19/2017","450.77","","813,443","","-3,085","","977,000","","-163,557","","3,906","","2,443","","92","","0","","0.00","","0","","226","","3,680",""
"08/20/2017","450.50","","810,670","","-2,773","","977,000","","-166,330","","3,843","","2,533","","88","","0","","0.00","","0","","219","","3,624",""
"08/21/2017","450.18","","807,384","","-3,286","","977,000","","-169,616","","3,744","","2,158","","71","","0","","0.00","","0","","212","","3,532",""
"08/22/2017","449.84","","803,902","","-3,482","","977,000","","-173,098","","3,992","","2,312","","75","","0","","0.00","","0","","210","","3,782",""
"08/23/2017","449.63","","801,758","","-2,144","","977,000","","-175,242","","3,797","","2,818","","102","","0","","0.00","","0","","214","","3,583",""
"08/24/2017","449.34","","798,798","","-2,960","","977,000","","-178,202","","3,988","","2,591","","95","","0","","0.00","","0","","210","","3,778",""
"08/25/2017","449.05","","795,838","","-2,960","","977,000","","-181,162","","3,686","","2,282","","88","","0","","0.00","","0","","215","","3,471",""
"08/26/2017","448.85","","793,807","","-2,031","","977,000","","-183,193","","3,782","","2,849","","91","","0","","0.00","","0","","220","","3,562",""
"08/27/2017","448.61","","791,373","","-2,434","","977,000","","-185,627","","3,877","","2,764","","114","","0","","0.00","","0","","223","","3,654",""
"08/28/2017","448.29","","788,127","","-3,246","","977,000","","-188,873","","4,052","","2,529","","114","","0","","0.00","","0","","210","","3,842",""
"08/29/2017","447.97","","784,884","","-3,243","","977,000","","-192,116","","3,943","","2,419","","111","","0","","0.00","","0","","246","","3,697",""
"08/30/2017","447.62","","781,357","","-3,527","","977,000","","-195,643","","3,779","","2,098","","97","","0","","0.00","","0","","224","","3,555",""
"08/31/2017","447.26","","777,729","","-3,628","","977,000","","-199,271","","3,745","","2,026","","110","","0","","0.00","","0","","216","","3,529",""
"09/01/2017","446.86","","773,707","","-4,022","","977,000","","-203,293","","4,129","","2,224","","123","","0","","0.00","","0","","228","","3,901",""
"09/02/2017","446.52","","770,304","","-3,403","","977,000","","-206,696","","4,010","","2,410","","116","","0","","0.00","","0","","232","","3,778",""
"09/03/2017","446.19","","767,000","","-3,304","","977,000","","-210,000","","3,922","","2,355","","99","","0","","0.00","","0","","228","","3,694",""
"09/04/2017","445.84","","763,507","","-3,493","","977,000","","-213,493","","3,642","","1,970","","89","","0","","0.00","","0","","223","","3,419",""
"09/05/2017","445.39","","759,032","","-4,475","","977,000","","-217,968","","3,929","","1,732","","59","","0","","0.00","","0","","215","","3,714",""
"09/06/2017","445.00","","755,153","","-3,879","","977,000","","-221,847","","3,521","","1,654","","89","","0","","0.00","","0","","204","","3,317",""
"09/07/2017","444.59","","751,101","","-4,052","","977,000","","-225,899","","4,065","","2,088","","66","","0","","0.00","","0","","199","","3,866",""
"09/08/2017","444.27","","747,938","","--","","977,000","","-229,062","","3,808","","2,275","","62","","0","","0.00","","0","","201","","3,607",""
"09/09/2017","443.90","","744,288","","--","","977,000","","-232,712","","3,908","","2,143","","75","","0","","0.00","","0","","198","","3,710",""
"09/10/2017","443.54","","740,753","","-3,535","","977,000","","-236,247","","3,832","","2,145","","95","","0","","0.00","","0","","205","","3,627",""
"09/11/2017","443.12","","736,628","","-4,125","","977,000","","-240,372","","4,058","","2,079","","101","","0","","0.00","","0","","205","","3,853",""
"09/12/2017","442.79","","733,401","","-3,227","","977,000","","-243,599","","3,770","","2,240","","97","","0","","0.00","","0","","200","","3,570",""
"09/13/2017","442.49","","730,473","","-2,928","","977,000","","-246,527","","3,602","","2,207","","81","","0","","0.00","","0","","192","","3,410",""
"09/14/2017","442.14","","727,058","","-3,415","","977,000","","-249,942","","3,608","","1,928","","42","","0","","0.00","","0","","175","","3,433",""
"09/15/2017","441.74","","723,171","","-3,887","","977,000","","-253,829","","3,800","","1,885","","45","","0","","0.00","","0","","197","","3,603",""
"09/16/2017","441.34","","719,292","","-3,879","","977,000","","-257,708","","3,859","","1,958","","55","","0","","0.00","","0","","182","","3,677",""
"09/17/2017","440.93","","715,321","","-3,971","","977,000","","-261,679","","3,763","","1,832","","71","","0","","0.00","","0","","188","","3,575",""
"09/18/2017","440.45","","710,696","","-4,625","","977,000","","-266,304","","3,870","","1,608","","70","","0","","0.00","","0","","185","","3,685",""
"09/19/2017","440.02","","706,553","","-4,143","","977,000","","-270,447","","3,866","","1,850","","73","","0","","0.00","","0","","172","","3,694",""
"09/20/2017","439.60","","702,532","","-4,021","","977,000","","-274,468","","3,765","","1,792","","54","","0","","0.00","","0","","172","","3,593",""
"09/21/2017","439.45","","701,096","","-1,436","","977,000","","-275,904","","2,348","","1,678","","54","","0","","0.00","","0","","171","","2,177",""
"09/22/2017","438.94","","696,219","","-4,877","","977,000","","-280,781","","4,031","","1,635","","63","","0","","0.00","","0","","177","","3,854",""
"09/23/2017","438.51","","692,132","","-4,087","","977,000","","-284,868","","3,795","","1,789","","54","","0","","0.00","","0","","178","","3,617",""
"09/24/2017","438.05","","687,759","","-4,373","","977,000","","-289,241","","3,813","","1,677","","69","","0","","0.00","","0","","186","","3,627",""
"09/25/2017","437.55","","683,036","","-4,723","","977,000","","-293,964","","3,816","","1,498","","63","","0","","0.00","","0","","183","","3,633",""
"09/26/2017","437.13","","679,072","","--","","977,000","","-297,928","","4,068","","2,133","","63","","0","","0.00","","0","","169","","3,899",""
"09/27/2017","436.77","","675,689","","-3,383","","977,000","","-301,311","","3,628","","2,000","","78","","0","","0.00","","0","","174","","3,454",""
"09/28/2017","436.35","","671,753","","-3,936","","977,000","","-305,247","","3,723","","1,814","","75","","0","","0.00","","0","","171","","3,552",""
"09/29/2017","435.99","","668,379","","-3,374","","977,000","","-308,621","","3,737","","2,098","","62","","0","","0.00","","0","","182","","3,555",""
